record_id,task_type,project_id,split,quality_level,review_status,approve,notes
216302a3-7961-5a8c-a5ee-6a55e8e50f0a,citation_qa,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
025856a8-6e3a-5c77-850b-260e0c0985eb,risk_detect,a7d6ce61-4750-5d49-b5ed-6025ffce8715,train,silver,pending,yes,course_pilot_auto_qc
028680df-1734-5814-bb93-bfd837ba35e7,risk_detect,1eb966e0-a91a-5a59-a319-2c44efeddf2a,train,silver,pending,yes,course_pilot_auto_qc
0bfd4ad9-72eb-5be4-8369-44cc829ee4b5,risk_detect,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
02e030bf-2246-5d5c-b794-a9b2427a3d7e,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
0cf4f62b-f5dd-551b-9b54-3a4cf595d5ed,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
0d58a0f5-8255-51a5-81a6-e308371e6eb6,risk_detect,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
e0fecdb3-0ee0-5a4c-b4ec-604dd3662202,citation_qa,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
54e7f454-c6b0-59c5-8c01-837da1cc88b1,requirement_classify,6dc5d746-5e3e-558a-83d3-1b1bb716ba30,train,silver,pending,yes,course_pilot_auto_qc
8fbb6a0f-c1cc-53bd-8c6e-dc618b0ad8dd,tool_call,a7d6ce61-4750-5d49-b5ed-6025ffce8715,train,silver,pending,yes,course_pilot_auto_qc
11466e2e-eb44-5585-b908-0abb8109ab9d,risk_detect,e4fbfbd4-1124-53ca-9d25-54b3c7da01bc,train,silver,pending,yes,course_pilot_auto_qc
09cd699e-2127-5b8f-87c9-b67ed0842a8c,risk_detect,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
8653f051-fb5b-5665-848d-784b04236fc1,tool_call,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
f5e394ae-8358-5783-b337-ebdc620f9f3f,citation_qa,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
03ed8d8b-0d04-5a23-ab46-d1190f52208a,requirement_classify,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
396b79cb-dd4a-5918-9b31-cb9c8bb9f335,tool_call,a7d6ce61-4750-5d49-b5ed-6025ffce8715,train,silver,pending,yes,course_pilot_auto_qc
169cd343-24e7-5124-88fb-fe1162380ce8,requirement_classify,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
b753df48-be44-5cd3-b2f7-cd37afda4aa1,citation_qa,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
09a70633-6ff1-58d0-9620-0ee65475b601,requirement_classify,c2f962b0-75a9-5162-a8bd-4a5a60c2b3e3,train,silver,pending,yes,course_pilot_auto_qc
f35f7793-b5b5-5c2f-a456-5f1e96898840,scoring_extract,6dc5d746-5e3e-558a-83d3-1b1bb716ba30,train,silver,pending,yes,course_pilot_auto_qc
667227ca-0caf-5ec9-b986-028edcad3f3d,qualification_extract,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
2ea27bf5-d87a-5948-9b4d-5c0ddee731ca,scoring_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
9b03f750-ab24-51d3-888b-8533b25e5a7a,tool_call,6dc5d746-5e3e-558a-83d3-1b1bb716ba30,train,silver,pending,yes,course_pilot_auto_qc
81552fae-848a-5130-852c-962f5f5b93fa,qualification_extract,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
110b4af8-79a3-557f-90f8-9aadde02d26a,risk_detect,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
75d5d7a8-5e3e-526d-81a2-a00ec5047aff,scoring_extract,c4474ca8-d9ac-5201-be70-da34217c73bc,train,silver,pending,yes,course_pilot_auto_qc
652ee447-dfc2-5f7f-addf-d86f7ec75492,scoring_extract,17562952-a8b1-5be5-bdac-c6aed5babc2a,train,silver,pending,yes,course_pilot_auto_qc
fd8a95a8-1cce-5e63-8e5d-9ca381f1e845,scoring_extract,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
44666c57-d537-548f-89d4-001e1c193196,tool_call,ca35f1bf-ccc4-5c50-aafa-5efb342617ed,train,silver,pending,yes,course_pilot_auto_qc
e2099eb5-3fee-50ad-823f-46f0fc575c5f,tool_call,a86bec0e-7bc3-5656-a94d-d2b9e53ffb19,train,silver,pending,yes,course_pilot_auto_qc
0fa5b7c2-2682-5dd6-b94b-5c85863f1c06,risk_detect,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
6fc7461c-3f93-5c61-8b3e-4adedc5ec9b8,tool_call,a75536b2-47d3-54b2-bff4-faf6a56a49dc,train,silver,pending,yes,course_pilot_auto_qc
14df934c-8b15-5320-aae2-f21c3bd91aa8,requirement_classify,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
0091d9f4-509a-55d8-b3c9-9e632bd2668c,requirement_classify,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
3b8d75b7-3c76-500b-ab22-bc86aeacffa5,requirement_classify,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
0cc6e194-7d12-5774-a573-743d04eda92c,requirement_classify,1eb966e0-a91a-5a59-a319-2c44efeddf2a,train,silver,pending,yes,course_pilot_auto_qc
890579bd-8db4-528d-81e2-c564d6bc2b68,qualification_extract,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
8f03e9e3-5345-530e-84f4-b7e93e21df20,tool_call,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
0a59af6c-810a-5a56-b7d7-bdef4b8c2d33,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
08e74066-b397-5be4-bc15-deb65c99fed8,requirement_classify,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
71bc1346-4cee-5a64-803e-0afac7355e5b,qualification_extract,d9b41828-9428-5bd7-944d-e0626f77a149,train,silver,pending,yes,course_pilot_auto_qc
41b2efde-9bec-5c6a-8e44-cc1b981a0b82,requirement_classify,6dc5d746-5e3e-558a-83d3-1b1bb716ba30,train,silver,pending,yes,course_pilot_auto_qc
89c931d9-e20c-5e84-9a7e-31bc3e2509c9,project_info_extract,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
d27fb3e2-495c-5c4d-b80d-24edb9a4fa77,qualification_extract,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
09430b49-1458-5f24-bd6b-bfd82da5d160,qualification_extract,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
6018463f-471b-5313-824c-747d35f1abaa,qualification_extract,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
005255f0-83a8-5957-ad69-49868dc793da,requirement_classify,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
7a338e3c-6f59-56ec-92e1-f4deb601837a,citation_qa,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
080fdfb4-76ee-5474-84b0-d6397db55be7,risk_detect,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
416eaa8b-b8ad-519c-b2b0-57f098e246c2,citation_qa,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
068d0bc9-f6e9-5bdf-996f-606c2456f77f,requirement_classify,c4474ca8-d9ac-5201-be70-da34217c73bc,train,silver,pending,yes,course_pilot_auto_qc
d010f4ac-fea4-58bb-bf15-fe90d6b3e708,scoring_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
ddf152b9-53ea-523d-bbe8-66ca7ba50303,requirement_classify,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
7ace422f-d450-5769-91da-620ac8908d29,qualification_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
084ac639-683f-58ee-8de6-aab71e5300fd,requirement_classify,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
10f8b4a9-0bdf-5180-bd0e-185c52972b34,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
0bb640d6-cbfd-5f3b-a9cd-7ba1967f0317,qualification_extract,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
0a70adf1-894b-5462-8710-a0a8b167197b,project_info_extract,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
5bd6d998-047a-5ee8-8eb1-8c13d6bfa9a3,citation_qa,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
1880b1de-a8c8-5541-ad2d-2001b7b7e01f,requirement_classify,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
1462ee3b-301f-5af0-a55a-00bfc9ea36c4,requirement_classify,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
e681e029-2c60-5332-93d2-5bdc1793cb11,qualification_extract,a75536b2-47d3-54b2-bff4-faf6a56a49dc,train,silver,pending,yes,course_pilot_auto_qc
4e4418d1-6814-5943-aa62-8ef54701636c,qualification_extract,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
8ea5da6b-9b6e-58e4-9f61-e9f859285030,citation_qa,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
2294d4e9-8082-5bcf-88a6-9fbce86057db,tool_call,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
6328f3bc-7d47-550b-85e5-8b37a56ef34f,citation_qa,17562952-a8b1-5be5-bdac-c6aed5babc2a,train,silver,pending,yes,course_pilot_auto_qc
86a63f04-9ec2-5a7a-a30a-eecd1b535ec9,project_info_extract,ce28d910-5387-53c4-8aca-e0d17f53e35e,train,silver,pending,yes,course_pilot_auto_qc
3dc3ea16-3d48-5504-a2ad-1a52cbdb6d2d,requirement_classify,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
fd6a4867-6c38-506e-a23a-3b57e469a36d,tool_call,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
0e5ee045-43bd-5349-a9d1-4bbb3900b79d,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
72e4100f-8285-509f-a5b0-2644c3933cc1,qualification_extract,e4fbfbd4-1124-53ca-9d25-54b3c7da01bc,train,silver,pending,yes,course_pilot_auto_qc
7af039f1-f5f7-5af3-b1fe-d719336ae8fb,citation_qa,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
c4a58ab6-7a0d-5de6-bb03-0b1b1d989976,qualification_extract,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
0791fad2-a062-5922-8c2a-19b3432ff3b0,risk_detect,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
0536103f-1b05-5000-8327-20ed665cc486,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
6a83b1cb-ebe8-5d6d-b1bd-2a86501dc68b,qualification_extract,de18da6a-f1c8-56d8-ba1a-4d9288cb11c4,train,silver,pending,yes,course_pilot_auto_qc
daf5831e-026a-55ad-81c2-b09e14557993,tool_call,a7d6ce61-4750-5d49-b5ed-6025ffce8715,train,silver,pending,yes,course_pilot_auto_qc
6ccf8102-aed2-50c9-9f4d-37a037db80ab,scoring_extract,c4474ca8-d9ac-5201-be70-da34217c73bc,train,silver,pending,yes,course_pilot_auto_qc
06e83ec8-9551-5a8c-b808-5d7b66f98b4a,risk_detect,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
0980aa17-d78c-552c-9441-1e06f59dc872,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
6b430f26-dc79-5e03-bc6d-9db5885000a7,qualification_extract,6dc5d746-5e3e-558a-83d3-1b1bb716ba30,train,silver,pending,yes,course_pilot_auto_qc
e19fab20-18cd-581a-8b26-53c8ce0f5142,requirement_classify,c4474ca8-d9ac-5201-be70-da34217c73bc,train,silver,pending,yes,course_pilot_auto_qc
f5304219-f5c5-5c95-9e4e-ae493e2e9d88,citation_qa,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
b61f46c2-a566-5d36-a656-1ed68d23e5cb,scoring_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
5bef80dd-56f6-532a-8725-74299438909a,tool_call,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
18e98119-4551-5584-a1c1-99de211e5c6c,requirement_classify,17562952-a8b1-5be5-bdac-c6aed5babc2a,train,silver,pending,yes,course_pilot_auto_qc
937924a3-551f-5daf-bb4a-9e801206ac67,tool_call,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
f0cdb562-ab74-5c4e-ad31-32796f435631,qualification_extract,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
947d066a-1601-5424-9a22-29333f90c86b,requirement_classify,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
dee81d2c-4b56-50e9-b95d-6055e2412458,qualification_extract,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
cc48b9d3-4e77-5483-b0a1-39e346d42573,tool_call,de18da6a-f1c8-56d8-ba1a-4d9288cb11c4,train,silver,pending,yes,course_pilot_auto_qc
50bd599b-7871-5557-92bb-c44ebe520401,qualification_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
1143d4fc-a3e5-5047-84d8-4158383de7c1,risk_detect,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
a56d2414-3ad1-5238-902d-a67a9df75197,citation_qa,c4474ca8-d9ac-5201-be70-da34217c73bc,train,silver,pending,yes,course_pilot_auto_qc
58dd335b-7bb8-5039-bb0f-256530130282,qualification_extract,e4fbfbd4-1124-53ca-9d25-54b3c7da01bc,train,silver,pending,yes,course_pilot_auto_qc
2909be12-67b2-598f-acc2-2ab1ada2c17a,qualification_extract,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
5ed58afe-b9c6-52cb-8d64-38c2bfd9d05e,qualification_extract,fa432488-7da3-5b5c-93ff-7297e1eada9f,train,silver,pending,yes,course_pilot_auto_qc
80f76c0b-7d20-5247-8cf7-232a31757227,qualification_extract,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
c51e200b-c01f-54ba-896f-c803bee4e7a8,tool_call,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
36ca1b9b-d62b-5dce-8ee4-b322333c81f2,tool_call,ca35f1bf-ccc4-5c50-aafa-5efb342617ed,train,silver,pending,yes,course_pilot_auto_qc
af4a7b5a-30a3-5b37-a121-3e787e95d271,scoring_extract,17562952-a8b1-5be5-bdac-c6aed5babc2a,train,silver,pending,yes,course_pilot_auto_qc
0f3c65ae-486d-5761-a36b-f544f341b177,risk_detect,c2f962b0-75a9-5162-a8bd-4a5a60c2b3e3,train,silver,pending,yes,course_pilot_auto_qc
05be183a-1917-5be7-adbe-8413e6b2b466,qualification_extract,a7d6ce61-4750-5d49-b5ed-6025ffce8715,train,silver,pending,yes,course_pilot_auto_qc
0ed2bb84-3f61-5fb7-b220-b04451d06b37,requirement_classify,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
06f329cd-6fc8-5dcf-a71b-c62426d8d39e,risk_detect,1eb966e0-a91a-5a59-a319-2c44efeddf2a,train,silver,pending,yes,course_pilot_auto_qc
01b09202-197b-597b-ad6b-fb8ce911e387,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
61222b74-39e7-590e-bd43-e7086e9d2782,requirement_classify,6dc5d746-5e3e-558a-83d3-1b1bb716ba30,train,silver,pending,yes,course_pilot_auto_qc
9e34d532-f9f4-5d8b-9847-7679bb30ee8b,qualification_extract,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
7e166112-b0ad-5ba8-b478-1455ffd4bc32,project_info_extract,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
bf2f8231-40c5-56b4-a656-8cdf8e8114d3,project_info_extract,c4474ca8-d9ac-5201-be70-da34217c73bc,train,silver,pending,yes,course_pilot_auto_qc
4b5550f4-9ded-5fc7-86b8-f7ffb4b4eff1,requirement_classify,1eb966e0-a91a-5a59-a319-2c44efeddf2a,train,silver,pending,yes,course_pilot_auto_qc
867d303c-d3cf-53a5-ba89-47c51c1860e3,requirement_classify,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
6d7f9267-051a-5029-999c-d0aaf435fb19,citation_qa,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
1941001a-8628-520f-9d16-a5fcfe813a0b,requirement_classify,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
0fb0f9cf-7db1-5238-b72f-ae19a30ca349,risk_detect,ce28d910-5387-53c4-8aca-e0d17f53e35e,train,silver,pending,yes,course_pilot_auto_qc
0f25f547-1f1b-590a-9247-b070731684c2,requirement_classify,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
047e1ca8-f669-566b-8348-268822ccd3a0,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
14d636af-52bc-5ed5-a6a7-7dadaf86fcc4,requirement_classify,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
31009c73-9ce9-57b5-9fdd-ebe3aefda358,qualification_extract,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
ba47d5c1-71ca-56ea-8c4b-72a82d7b54b2,scoring_extract,c4474ca8-d9ac-5201-be70-da34217c73bc,train,silver,pending,yes,course_pilot_auto_qc
a0ef7e7a-84fe-5400-8a14-be94304c883e,qualification_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
0f2eb819-25e1-5f31-9076-d512d15cf9fe,requirement_classify,fa432488-7da3-5b5c-93ff-7297e1eada9f,train,silver,pending,yes,course_pilot_auto_qc
10dcaf74-8548-5c4d-84fa-80ce2973702a,risk_detect,6dc5d746-5e3e-558a-83d3-1b1bb716ba30,train,silver,pending,yes,course_pilot_auto_qc
d651fa34-c13f-5d95-b021-56ec3ae38f94,qualification_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
12c9aed9-d3a2-5ac4-8936-f0dfec957ab6,citation_qa,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
e314255c-9489-5eef-b06d-a6dbe0250df6,tool_call,6266cba7-1260-5932-8e3c-6eef0f512739,train,silver,pending,yes,course_pilot_auto_qc
03b73e16-802d-5bb6-8717-fa18096261f3,requirement_classify,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
38893d8b-422a-58f6-ac4b-71a564ee34ae,qualification_extract,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
0db9e2ae-17db-5004-aafa-16caff6b45ae,tool_call,e4a298f5-8013-5617-8983-ac96e54d32fc,train,silver,pending,yes,course_pilot_auto_qc
f0f51eb5-557c-50a5-a1af-7a009a8d6d8b,requirement_classify,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
e6454e39-d3de-52b4-b234-f67278ffac3a,scoring_extract,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
0c011f44-21e3-5fd3-b381-b8db5b686e46,risk_detect,a75536b2-47d3-54b2-bff4-faf6a56a49dc,train,silver,pending,yes,course_pilot_auto_qc
56adb85a-c401-5c31-982a-d2e5d28b3519,tool_call,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
30a359a2-8565-5b7b-8d5c-973c0a7de205,scoring_extract,fa432488-7da3-5b5c-93ff-7297e1eada9f,train,silver,pending,yes,course_pilot_auto_qc
e1e2a639-6943-5de7-a7db-f1a5b5837d8d,tool_call,a75536b2-47d3-54b2-bff4-faf6a56a49dc,train,silver,pending,yes,course_pilot_auto_qc
004c9341-da30-5ce9-9466-9a16ac92948a,requirement_classify,e4fbfbd4-1124-53ca-9d25-54b3c7da01bc,train,silver,pending,yes,course_pilot_auto_qc
680bf4c2-673e-5534-af79-2ee92edfb3ef,requirement_classify,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
00dbd6b2-7d52-55df-98f9-4d807649e138,risk_detect,17562952-a8b1-5be5-bdac-c6aed5babc2a,train,silver,pending,yes,course_pilot_auto_qc
02df623a-df87-5f89-8da4-d34810272830,requirement_classify,de18da6a-f1c8-56d8-ba1a-4d9288cb11c4,train,silver,pending,yes,course_pilot_auto_qc
1573e50a-c550-5eba-9962-323357e3f486,requirement_classify,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
286e0e1e-27b7-547e-a331-2bd77aa647a2,project_info_extract,a86bec0e-7bc3-5656-a94d-d2b9e53ffb19,train,silver,pending,yes,course_pilot_auto_qc
e7b898b9-c816-5de3-88d6-152dbb2de485,scoring_extract,3a301dc8-7b16-5c69-82be-9bc2648aae42,train,silver,pending,yes,course_pilot_auto_qc
073fc1be-ec3f-581d-b3c4-37e00e6f093f,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
0d973b66-6a41-508b-a27f-906b3c686e78,risk_detect,fa432488-7da3-5b5c-93ff-7297e1eada9f,train,silver,pending,yes,course_pilot_auto_qc
2bb80a20-3547-52c8-b9af-82dd8629d620,project_info_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
226043e2-d384-5b24-8878-4fcd948170d6,tool_call,20e306bd-ec4f-59ad-b37c-539c3def5a23,train,silver,pending,yes,course_pilot_auto_qc
a97c9b7c-8054-5fbc-807c-744f302f81f9,tool_call,ca35f1bf-ccc4-5c50-aafa-5efb342617ed,train,silver,pending,yes,course_pilot_auto_qc
3da27768-506c-51c0-a914-6521328851a8,citation_qa,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
0b6d2ee5-d24c-5129-bf5e-62545455ca4a,risk_detect,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
58b579e9-7e0b-5cdb-aa4d-4d8ec604fa29,requirement_classify,a75536b2-47d3-54b2-bff4-faf6a56a49dc,train,silver,pending,yes,course_pilot_auto_qc
f1187340-ab79-51ca-b657-428abb828652,qualification_extract,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
ee84e80d-0760-56e2-808a-1a69a132fb42,scoring_extract,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
2145cc51-1850-556a-ba7c-df826f09ebcc,tool_call,ddff323e-15ad-5c77-b0bf-0683e02f5a2d,train,silver,pending,yes,course_pilot_auto_qc
4cc21366-151e-585b-85a8-865ff90ce8d6,tool_call,17562952-a8b1-5be5-bdac-c6aed5babc2a,train,silver,pending,yes,course_pilot_auto_qc
88724918-c02b-5873-a43c-066727e47325,qualification_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
4bf60f58-0a28-58d1-a598-0c37926bd290,tool_call,ca35f1bf-ccc4-5c50-aafa-5efb342617ed,train,silver,pending,yes,course_pilot_auto_qc
936cd6cb-c786-5979-bd4b-eee523d2d8f7,scoring_extract,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
0a91e28f-2c80-57f1-9e6b-8c7db0bdef7d,risk_detect,20e306bd-ec4f-59ad-b37c-539c3def5a23,train,silver,pending,yes,course_pilot_auto_qc
239e60af-cec5-584b-8379-1911f0849a7c,citation_qa,fe74ac2a-c1b8-592b-a6d0-f5a5e13198e2,train,silver,pending,yes,course_pilot_auto_qc
fdff5424-cac8-5a14-93ae-6be71e5f6aef,tool_call,17562952-a8b1-5be5-bdac-c6aed5babc2a,train,silver,pending,yes,course_pilot_auto_qc
0c0c92ae-e4fc-5017-b772-7e0d31379d77,risk_detect,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
b913e752-ee76-56f2-b5ce-0192494a9b77,citation_qa,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
003876fb-72ec-56a6-a433-64ebdecf0e39,risk_detect,9d3c2112-d8de-5505-b6fd-5accc23af170,train,silver,pending,yes,course_pilot_auto_qc
ff41d6a5-2bb9-5642-9b48-1857009f75cc,scoring_extract,17562952-a8b1-5be5-bdac-c6aed5babc2a,train,silver,pending,yes,course_pilot_auto_qc
0df23e1e-33a4-5365-be5e-fd079fde32a8,qualification_extract,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
096e1c63-a801-5123-b982-861201135bc7,risk_detect,ab8d6a0c-4f83-551f-b06e-8a256e8fcebe,train,silver,pending,yes,course_pilot_auto_qc
e778d54e-c047-5216-b21e-713f6bb4f51a,qualification_extract,a8a42050-ff30-538f-8d88-5e052018d273,train,silver,pending,yes,course_pilot_auto_qc
